backend,eps_seg,eps_scale,eps_print,total_err
Watershed,-0.083158,0.100387,0.007298,0.016245
Watershed,-0.028892,-0.086306,0.006075,-0.107314
Watershed,0.019594,0.116605,0.004112,0.143165
Watershed,-0.079121,0.082102,0.007624,0.004083
Watershed,0.017629,-0.017128,0.005931,0.006131
Watershed,-0.07464,-0.023668,0.005996,-0.091125
Watershed,0.026453,0.135056,0.007874,0.174256
Watershed,-0.042034,-0.044077,0.009238,-0.075799
Watershed,-0.017684,-0.135776,0.006758,-0.145322
Watershed,-0.166975,0.003952,0.008214,-0.156813
Watershed,-0.036328,-0.001564,0.004579,-0.03343
Watershed,-0.031025,-0.038341,0.006798,-0.061842
Watershed,-0.007259,-0.047327,0.007117,-0.047511
Watershed,0.03532,-0.040224,0.006568,0.000201
Watershed,-0.026889,-0.007725,0.006275,-0.028347
Watershed,0.015547,0.065932,0.005917,0.08891
Watershed,-0.083158,-0.012611,0.006157,-0.089147
Watershed,-0.060899,-0.067109,0.006161,-0.118523
Watershed,-0.02758,0.013082,0.005821,-0.009124
Watershed,-0.057828,0.006435,0.007078,-0.045053
Watershed,0.225237,-0.057383,0.008107,0.164292
Watershed,0.02007,-0.050104,0.005363,-0.025843
Watershed,-0.025272,0.141763,0.007534,0.121293
Watershed,-0.083158,0.086392,0.005129,0.001158
Watershed,-0.121063,0.068082,0.008013,-0.053701
Watershed,0.001729,0.040998,0.007425,0.050541
Watershed,-0.031025,-0.077488,0.004513,-0.102075
Watershed,-0.017382,0.154414,0.007017,0.142307
Watershed,-0.105727,0.076888,0.00806,-0.029206
Watershed,0.039149,0.075804,0.007579,0.126393
Watershed,-0.018928,-0.043425,0.006738,-0.055208
Watershed,-0.106481,0.028712,0.006046,-0.07527
Watershed,-0.030976,0.056414,0.005616,0.029439
Watershed,-0.09118,-0.013199,0.009206,-0.094919
Watershed,0.109971,-0.013055,0.007626,0.103834
Watershed,-0.03262,-0.128796,0.006579,-0.15167
Watershed,-0.03262,0.034837,0.00813,0.00922
Watershed,-0.118483,-0.100286,0.007611,-0.20085
Watershed,-0.167915,-0.062481,0.005674,-0.215478
Watershed,-0.114569,0.032458,0.008235,-0.078301
Watershed,-0.033818,0.10175,0.007,0.071943
Watershed,-0.030976,-0.052656,0.0072,-0.075391
Watershed,-0.067854,0.013208,0.005561,-0.050291
Watershed,-0.000791,0.020681,0.00753,0.027554
Watershed,-0.143257,0.101034,0.008452,-0.048723
Watershed,-0.085075,-0.004355,0.006857,-0.082814
Watershed,-0.092124,-0.118367,0.006888,-0.194073
Watershed,0.140966,0.087217,0.006341,0.248344
Watershed,-0.165677,-0.148466,0.005342,-0.285751
Watershed,-0.060267,-0.005651,0.005064,-0.060846
Watershed,-0.015946,0.121267,0.006367,0.110412
Watershed,-0.017382,0.054209,0.006055,0.042156
Watershed,-0.079121,-0.066838,0.005594,-0.135863
Watershed,-0.03591,0.067811,0.006209,0.035858
Watershed,-0.151319,0.149284,0.007785,-0.017031
Watershed,-0.031,0.117467,0.005604,0.088893
Watershed,0.035194,-0.085673,0.007308,-0.046577
Watershed,0.02352,0.053872,0.00814,0.087438
Watershed,-0.010379,-0.084545,0.007173,-0.087549
Watershed,0.026453,-0.106197,0.005481,-0.077524
Watershed,-0.070804,-0.051796,0.005882,-0.113749
Watershed,-0.079724,-0.163738,0.007893,-0.224333
Watershed,-0.008641,0.015382,0.007518,0.014176
Watershed,-0.024405,-0.013184,0.007533,-0.030014
Watershed,-0.079121,-0.167145,0.007707,-0.22713
Watershed,-0.026889,-0.023432,0.006296,-0.043708
Watershed,-0.099089,0.068146,0.006731,-0.031218
Watershed,-0.083725,-0.049223,0.005655,-0.1239
Watershed,-0.121063,-0.060915,0.007079,-0.168761
Watershed,-0.140882,0.116418,0.006588,-0.034546
Watershed,0.063226,0.05809,0.007661,0.133607
Watershed,-0.075761,0.020765,0.006757,-0.050195
Watershed,-0.007259,-0.014765,0.007383,-0.014695
Watershed,-0.047719,0.114766,0.005436,0.067341
Watershed,-0.042034,0.091775,0.005617,0.051758
Watershed,0.053225,0.058552,0.006396,0.122025
Watershed,-0.076253,-0.104166,0.004666,-0.168615
Watershed,-0.098843,0.050077,0.00667,-0.047405
Watershed,-0.096633,-0.14258,0.004219,-0.222167
Watershed,0.032498,0.110128,0.006969,0.154192
Watershed,-0.083725,-0.100368,0.007006,-0.169914
Watershed,-0.055723,0.061549,0.008002,0.010417
Watershed,-0.068279,0.01689,0.007051,-0.045862
Watershed,0.140078,-0.173612,0.007028,-0.051231
Watershed,-0.118483,0.000727,0.007271,-0.111428
Watershed,-0.165677,0.026977,0.005458,-0.138494
Watershed,-0.042611,0.108399,0.006651,0.068228
Watershed,-0.000791,-0.129703,0.007103,-0.124214
Watershed,-0.166975,-0.023658,0.004956,-0.182652
Watershed,-0.004809,0.098342,0.006438,0.100097
Watershed,-0.151319,0.039955,0.005767,-0.11232
Watershed,-0.175202,-0.103678,0.008392,-0.254511
Watershed,0.025504,0.047434,0.006177,0.080784
Watershed,-0.085075,0.085924,0.005685,-0.000813
Watershed,-0.064839,0.057269,0.006821,-0.00454
Watershed,-0.009315,-0.091893,0.006599,-0.094415
Watershed,-0.050454,0.026917,0.006354,-0.0187
Watershed,-0.072565,0.088619,0.005902,0.015583
Watershed,0.071834,0.073383,0.006028,0.157423
Watershed,-0.031025,-0.008031,0.00702,-0.03206
Watershed,-0.015946,0.024207,0.006834,0.014762
Watershed,-0.042611,-0.055865,0.006298,-0.090403
Watershed,-0.007259,-0.112975,0.007946,-0.112417
Watershed,-0.042611,-0.016955,0.008039,-0.051277
Watershed,-0.055723,0.014504,0.008222,-0.03415
Watershed,-0.006374,0.201771,0.006911,0.202362
Watershed,-0.03591,-0.065002,0.006738,-0.092505
Watershed,-0.008032,-0.001097,0.005821,-0.003353
Watershed,-0.056334,-0.026491,0.008457,-0.073563
Watershed,-0.092124,-0.031266,0.007594,-0.113831
Watershed,-0.018928,-0.082031,0.006013,-0.093992
Watershed,-0.042611,0.061218,0.006453,0.022554
Watershed,0.02352,0.05737,0.00726,0.090096
Watershed,-0.006374,-0.060555,0.007891,-0.059177
Watershed,-0.081851,-0.056765,0.008437,-0.126662
Watershed,0.140078,0.069849,0.007405,0.228744
Watershed,-0.009688,0.019688,0.005996,0.015864
Watershed,-0.165853,-0.023494,0.006037,-0.180533
Watershed,0.232625,-0.11959,0.006282,0.092033
Watershed,-0.043688,-0.092992,0.008165,-0.125535
Watershed,-0.165853,-0.042907,0.00676,-0.196247
Watershed,-0.09118,-0.01785,0.00668,-0.10144
Watershed,-0.03591,-0.027467,0.005656,-0.057088
Watershed,-0.056334,-0.083929,0.008339,-0.128327
Watershed,-0.009315,0.106501,0.006299,0.103098
Watershed,0.026453,-0.106387,0.005806,-0.077423
Watershed,-0.068279,0.11328,0.005169,0.042628
Watershed,0.232625,-0.092608,0.005879,0.12505
Watershed,-0.151319,0.055032,0.006541,-0.098758
Watershed,-0.116016,0.124896,0.008364,0.002706
Watershed,-0.068279,0.05871,0.006864,-0.006807
Watershed,-0.055117,0.054868,0.00663,0.003336
Watershed,-0.02589,-0.061676,0.009547,-0.077243
Watershed,-0.036328,-0.066662,0.00714,-0.094147
Watershed,-0.076253,-0.004422,0.007964,-0.073014
Watershed,-0.092124,0.061784,0.007227,-0.029065
Watershed,-0.165677,-0.015996,0.007016,-0.173263
Watershed,0.071834,0.027517,0.004739,0.106546
Watershed,-0.076034,-0.064321,0.004759,-0.13135
Watershed,-0.010379,0.02821,0.006326,0.023974
Watershed,-0.0674,0.100832,0.007206,0.034033
Watershed,-0.027171,0.043033,0.007874,0.022682
Watershed,-0.017684,-0.030593,0.006489,-0.041557
Watershed,-0.023222,0.034855,0.006955,0.017853
Watershed,-0.024405,0.025822,0.006213,0.007005
Watershed,-0.008897,-0.093812,0.006269,-0.096245
Watershed,-0.164968,-0.040434,0.008035,-0.192294
Watershed,-0.056334,0.058737,0.007221,0.006309
Watershed,-0.010379,-0.064735,0.006766,-0.068181
Watershed,-0.055723,0.124081,0.006006,0.067818
Watershed,-0.017684,-0.012938,0.006961,-0.023645
Watershed,-0.0674,-0.107866,0.009056,-0.160461
Watershed,0.071834,-0.050275,0.004799,0.022833
Watershed,0.071834,-0.044022,0.006322,0.031127
Watershed,-0.018928,0.07957,0.006556,0.06608
Watershed,-0.088655,-0.001413,0.007048,-0.083529
Watershed,-0.056848,-0.150069,0.00761,-0.192285
Watershed,-0.056848,0.033497,0.008505,-0.016965
Watershed,-0.050454,0.057818,0.008475,0.012959
Watershed,-0.121063,-0.018545,0.006147,-0.132061
Watershed,-0.064839,-0.091234,0.005747,-0.145274
Watershed,-0.042611,-0.088418,0.00848,-0.119861
Watershed,0.02007,0.09354,0.005293,0.121392
Watershed,-0.02758,-0.08528,0.006726,-0.104526
Watershed,-0.166975,-0.100375,0.008025,-0.244575
Watershed,-0.166975,-0.063923,0.006478,-0.215173
Watershed,-0.099089,-0.023413,0.008124,-0.113034
Watershed,-0.153889,-0.016956,0.006938,-0.162464
Watershed,-0.008641,-0.033244,0.0068,-0.03508
Watershed,-0.008897,-0.018897,0.004744,-0.023013
Watershed,-0.014334,-0.014185,0.006934,-0.021579
Watershed,-0.158462,-0.066144,0.005371,-0.209903
Watershed,0.02352,-0.018669,0.005832,0.010269
Watershed,0.028516,0.042061,0.007046,0.079329
Watershed,-0.116016,0.06566,0.006214,-0.052121
Watershed,0.063226,0.016057,0.006314,0.087118
Watershed,-0.07464,-0.137908,0.005999,-0.197469
Watershed,0.028516,0.065466,0.006332,0.102788
Watershed,-0.02589,-0.024994,0.005298,-0.045205
Watershed,-0.038075,-0.040038,0.006857,-0.070256
Watershed,-0.072565,-0.161728,0.007988,-0.216347
Watershed,-0.017382,-0.068053,0.008112,-0.076824
Watershed,-0.029316,-0.026595,0.007491,-0.048054
Watershed,-0.088655,0.055702,0.007589,-0.03059
Watershed,-0.121063,-0.130236,0.008032,-0.229392
Watershed,-0.114569,-0.03054,0.007677,-0.13502
Watershed,-0.069572,-0.070172,0.007844,-0.128076
Watershed,-0.033818,0.147487,0.007882,0.11742
Watershed,-0.143257,0.041504,0.00661,-0.101801
Watershed,-0.200777,-0.065811,0.006761,-0.248327
Watershed,-0.010379,-0.017656,0.007684,-0.020382
Watershed,-0.047948,-0.025681,0.007879,-0.065089
Watershed,-0.055723,0.082104,0.008473,0.030463
Watershed,-0.070804,-0.050469,0.007658,-0.110942
Watershed,0.035194,0.068168,0.005387,0.111718
Watershed,-0.200777,-0.027976,0.007553,-0.217269
Watershed,-0.114569,-0.011677,0.005938,-0.119712
Watershed,-0.079724,-0.052283,0.007427,-0.121362
Watershed,0.025504,-0.025095,0.007433,0.007201
Watershed,0.019594,0.059843,0.007096,0.088277
Watershed,-0.143257,0.089555,0.006908,-0.060084
Watershed,-0.067854,-0.131673,0.006591,-0.185258
Watershed,-0.129735,-0.170523,0.007571,-0.27267
Watershed,-0.093314,0.031217,0.005084,-0.060256
Watershed,-0.126498,-0.029944,0.008086,-0.145803
Watershed,-0.017684,0.035144,0.005637,0.02257
Watershed,-0.175202,0.049678,0.006319,-0.128757
Watershed,-0.09118,-0.048611,0.005953,-0.130211
Watershed,-0.099089,-0.076446,0.007288,-0.161896
Watershed,-0.081851,-0.045196,0.006062,-0.118033
Watershed,-0.031025,0.026007,0.005415,-0.000442
Watershed,0.071834,0.127796,0.007877,0.218331
Watershed,-0.116016,0.013068,0.005731,-0.099332
Watershed,0.004937,-0.120981,0.005499,-0.111784
Watershed,-0.052171,0.022586,0.005422,-0.025509
Watershed,-0.038075,0.049786,0.005667,0.015538
Watershed,-0.019342,0.035371,0.006349,0.021791
Watershed,0.063226,0.079931,0.007589,0.156924
Watershed,-0.043688,0.05129,0.00839,0.013797
Watershed,-0.03262,-0.014581,0.00684,-0.040205
Watershed,-0.088655,-0.011922,0.00766,-0.092622
Watershed,-0.007259,0.090896,0.006429,0.08994
Watershed,-0.008641,-0.051453,0.006935,-0.053128
Watershed,0.03532,0.00765,0.006784,0.050318
Watershed,-0.164968,-0.014336,0.008065,-0.170301
Watershed,0.017629,-0.007912,0.008404,0.018063
Watershed,-0.126504,0.00533,0.00839,-0.11448
Watershed,-0.115538,0.034088,0.005718,-0.080159
Watershed,-0.096633,0.004203,0.007885,-0.085684
Watershed,-0.000791,-0.031677,0.005938,-0.026699
Watershed,-0.079121,-0.069937,0.006494,-0.137961
Watershed,-0.047719,-0.110749,0.007682,-0.146678
Watershed,0.02352,-0.000926,0.006359,0.029074
Watershed,-0.027171,0.059817,0.007367,0.038616
Watershed,-0.096633,-0.054619,0.008386,-0.138813
Watershed,0.057094,0.006743,0.005473,0.070047
Watershed,-0.014334,-0.064386,0.008156,-0.070275
Watershed,0.002172,0.002582,0.007373,0.012167
Watershed,-0.057828,0.137779,0.008401,0.08099
Watershed,-0.031,0.007977,0.006161,-0.017253
Watershed,0.225237,-0.027547,0.008113,0.201152
Watershed,-0.126498,-0.038157,0.006225,-0.154598
Watershed,-0.164968,0.089965,0.007861,-0.08269
Watershed,-0.143257,-0.011194,0.007318,-0.146648
Watershed,-0.120393,-0.037225,0.006414,-0.147704
Watershed,-0.099089,-0.021299,0.007432,-0.111724
Watershed,0.063226,0.04176,0.006592,0.114927
Watershed,-0.000791,0.150981,0.007201,0.158352
Watershed,-0.03591,-0.005398,0.008778,-0.032697
Watershed,-0.0674,-0.000323,0.005844,-0.062253
Watershed,-0.140882,-0.085943,0.00694,-0.209268
Watershed,-0.064839,0.006033,0.006664,-0.052927
Watershed,-0.036328,0.027542,0.006668,-0.003184
Watershed,-0.031,-0.066682,0.006122,-0.090079
Watershed,-0.115538,-0.068078,0.00809,-0.169082
Watershed,-0.072565,-0.021031,0.006393,-0.086266
Watershed,-0.031,-0.071628,0.005698,-0.095282
Watershed,-0.068279,0.061858,0.006808,-0.003909
Watershed,-0.083725,-0.078864,0.008435,-0.148866
Watershed,0.039149,-0.062825,0.006636,-0.019673
Watershed,0.002172,-0.009222,0.005894,-0.001217
Watershed,-0.115538,-0.030431,0.005069,-0.138106
Watershed,-0.038075,0.030723,0.007452,-0.001133
Watershed,-0.014334,0.011553,0.006759,0.003792
Watershed,-0.050454,-0.020168,0.007895,-0.06226
Watershed,-0.070804,-0.134919,0.005954,-0.191383
Watershed,0.028516,-0.017709,0.006552,0.016921
Watershed,-0.009315,0.167274,0.006539,0.163962
Watershed,-0.036328,-0.041274,0.005551,-0.070973
Watershed,-0.085075,0.080355,0.005606,-0.006016
Watershed,0.032498,-0.035073,0.006795,0.003055
Watershed,-0.140882,0.066349,0.007802,-0.076733
Watershed,-0.140882,0.022681,0.006712,-0.115499
Watershed,-0.050454,0.00749,0.008338,-0.035366
Watershed,-0.009871,-0.054615,0.00707,-0.05733
Watershed,0.02352,0.055236,0.005869,0.086394
Watershed,-0.158462,0.001843,0.008549,-0.149703
Watershed,0.035194,0.167363,0.007141,0.217077
Watershed,-0.060267,0.098312,0.00706,0.039407
Watershed,-0.175202,-0.041507,0.006155,-0.204571
Watershed,0.001729,-0.032424,0.005082,-0.025825
Watershed,-0.004809,-0.012979,0.008104,-0.009766
Watershed,-0.072565,-0.089764,0.00744,-0.149534
Watershed,0.017629,-0.083834,0.007421,-0.060765
Watershed,0.063226,-0.047082,0.008148,0.021421
Watershed,-0.027171,0.094512,0.009305,0.07468
Watershed,-0.030976,-0.004794,0.007816,-0.028083
Watershed,-0.072565,0.036586,0.007205,-0.031707
Watershed,0.057094,-0.116301,0.009194,-0.057259
Watershed,-0.072565,-0.004353,0.006356,-0.070734
Watershed,-0.151319,-0.106996,0.006415,-0.237263
Watershed,-0.108356,0.004889,0.006346,-0.098311
Watershed,-0.055117,0.247391,0.005856,0.18554
Watershed,-0.014334,0.000945,0.00622,-0.007265
Watershed,-0.098843,0.0641,0.005368,-0.035931
Watershed,-0.093314,-0.121611,0.007644,-0.19749
Watershed,-0.070804,0.063879,0.007902,-0.003636
Watershed,-0.140882,0.085047,0.006342,-0.061905
Watershed,-0.008032,0.009241,0.007163,0.008306
Watershed,-0.093314,-0.085874,0.007817,-0.164696
Watershed,-0.140882,-0.008579,0.007632,-0.141752
Watershed,-0.068279,-0.093313,0.005585,-0.150502
Watershed,-0.060899,0.186066,0.007602,0.122303
Watershed,-0.064839,0.081247,0.006319,0.017529
Watershed,-0.165677,-0.027149,0.006842,-0.182775
Watershed,-0.008641,-0.116991,0.006449,-0.118976
Watershed,0.015547,-0.003108,0.008117,0.020609
Watershed,0.031508,-0.075691,0.005484,-0.041339
Watershed,-0.158462,-0.022113,0.007234,-0.171118
Watershed,-0.03262,-0.048702,0.009208,-0.071259
Watershed,0.002172,-0.042754,0.007687,-0.0333
Watershed,-0.015946,-0.049618,0.007569,-0.057695
Watershed,-0.030976,-0.018236,0.007712,-0.04131
Watershed,-0.014334,0.007818,0.006835,0.000162
Watershed,-0.008897,0.033254,0.008049,0.032305
Watershed,-0.059367,-0.046648,0.007792,-0.096258
Watershed,0.225237,-0.093102,0.006283,0.118147
Watershed,-0.079121,-0.035182,0.00528,-0.106828
Watershed,-0.096633,-0.04114,0.006936,-0.12779
Watershed,-0.088655,0.035015,0.005869,-0.051208
Watershed,0.225237,-0.010254,0.007207,0.221412
Watershed,-0.164968,-0.0641,0.007195,-0.212871
Watershed,-0.023222,-0.041121,0.008817,-0.05513
Watershed,-0.017382,-0.028228,0.006143,-0.039253
Watershed,-0.098843,-0.042658,0.006142,-0.131987
Watershed,-0.165677,-0.085755,0.006509,-0.23226
Watershed,0.031508,-0.092123,0.005414,-0.058448
Watershed,0.057094,0.059803,0.006576,0.127678
Watershed,-0.165677,0.14845,0.005727,-0.036334
Watershed,-0.069572,0.029091,0.007808,-0.035029
Watershed,-0.02758,-0.05248,0.005547,-0.073502
Watershed,-0.083725,0.003435,0.007007,-0.074135
Watershed,-0.166975,-0.031878,0.008074,-0.187018
Watershed,-0.025272,0.006462,0.006368,-0.012726
Watershed,-0.008897,0.040949,0.006801,0.038704
Watershed,0.028516,0.030897,0.007151,0.067876
Watershed,-0.008641,0.090134,0.007003,0.088283
Watershed,-0.031998,-0.10091,0.008257,-0.122493
Watershed,-0.017382,-0.042975,0.007889,-0.052191
Watershed,-0.070804,-0.013425,0.006945,-0.076911
Watershed,0.026453,-0.057435,0.005883,-0.026809
Watershed,-0.018928,0.149068,0.005408,0.133415
Watershed,-0.024405,0.019034,0.006589,0.000714
Watershed,-0.024405,-0.062846,0.006169,-0.080076
Watershed,-0.098843,-0.12836,0.006911,-0.209087
Watershed,0.031508,-0.012455,0.006792,0.02558
Watershed,-0.116016,-0.063028,0.007343,-0.16565
Watershed,0.225237,-0.087494,0.00728,0.126175
Watershed,-0.028358,-0.01845,0.00698,-0.039628
Watershed,-0.027171,0.004944,0.007156,-0.015366
Watershed,0.057094,-0.000925,0.006083,0.062541
Watershed,-0.028358,-0.088151,0.006049,-0.10865
Watershed,-0.118483,-0.027072,0.006266,-0.136974
Watershed,-0.0674,-0.054991,0.005132,-0.114162
Watershed,-0.092124,-0.027482,0.006179,-0.111618
Watershed,-0.076253,0.041816,0.006814,-0.031068
Watershed,-0.161394,-0.029161,0.006865,-0.180259
Watershed,-0.072565,-0.011018,0.007503,-0.075902
Watershed,-0.064839,0.016275,0.008517,-0.041525
Watershed,-0.129735,-0.033962,0.00908,-0.151658
Watershed,-0.047719,0.002576,0.007069,-0.038517
Watershed,-0.056848,0.16205,0.007386,0.104086
Watershed,0.225237,0.0369,0.006802,0.27909
Watershed,-0.116016,-0.106805,0.005882,-0.205786
Watershed,0.025504,0.058818,0.006247,0.092605
Watershed,-0.0674,0.017187,0.007397,-0.044354
Watershed,-0.158462,-0.011901,0.006456,-0.163108
Watershed,-0.006374,0.115698,0.00697,0.116314
Watershed,-0.07464,-0.106008,0.005205,-0.16843
Watershed,-0.072565,0.092036,0.004941,0.017797
Watershed,-0.158462,0.065923,0.008002,-0.095806
Watershed,-0.015471,0.069858,0.005661,0.059269
Watershed,-0.010379,0.047693,0.006125,0.043169
Watershed,-0.151319,0.049716,0.007619,-0.102339
Watershed,0.035194,0.003807,0.008169,0.047623
Watershed,0.019594,-0.050267,0.007579,-0.024319
Watershed,0.02352,0.069891,0.00755,0.103323
Watershed,0.053225,-0.028047,0.00801,0.031885
Watershed,-0.055117,0.023642,0.006977,-0.026029
Watershed,0.002172,0.051098,0.007562,0.061346
Watershed,-0.068279,-0.003141,0.007407,-0.064326
Watershed,-0.015471,0.096571,0.007133,0.087307
Watershed,-0.083725,0.052862,0.008554,-0.027036
Watershed,-0.0674,-0.059921,0.005916,-0.118096
Watershed,-0.024405,0.014199,0.006357,-0.004263
Watershed,-0.126504,-0.128929,0.008252,-0.232844
Watershed,-0.069572,-0.047924,0.005941,-0.108899
Watershed,-0.047719,0.014754,0.007011,-0.026894
Watershed,-0.055723,-0.014463,0.00768,-0.062233
Watershed,-0.167915,-0.119341,0.006534,-0.262429
Watershed,-0.098843,-0.112778,0.00809,-0.194005
Watershed,0.02007,-0.067419,0.007321,-0.041737
Watershed,-0.014334,0.044796,0.006763,0.036785
Watershed,0.010181,0.063211,0.006632,0.081158
Watershed,-0.042034,0.105504,0.008478,0.068014
Watershed,-0.007259,-0.030607,0.006442,-0.031443
Watershed,-0.070804,0.08747,0.006165,0.016702
Watershed,-0.042034,0.045626,0.006482,0.008167
Watershed,-0.106481,-0.041382,0.005579,-0.138678
Watershed,-0.083725,0.023675,0.007005,-0.055462
Watershed,-0.070804,0.058776,0.005074,-0.011198
Watershed,-0.175202,-0.006124,0.004382,-0.176661
Watershed,0.001729,0.000638,0.00568,0.008062
Watershed,-0.008641,-0.011703,0.007956,-0.012448
Watershed,-0.000791,0.123527,0.005832,0.129184
Watershed,-0.027171,0.023898,0.006981,0.003031
Watershed,-0.143257,0.054985,0.007348,-0.089508
Watershed,-0.115538,-0.021007,0.006827,-0.128207
Watershed,-0.060899,0.059088,0.006793,0.001347
Watershed,-0.008641,-0.043092,0.004892,-0.04672
Watershed,-0.126504,0.004706,0.007042,-0.116213
Watershed,-0.121063,0.107726,0.006432,-0.020117
Watershed,-0.009315,-0.082508,0.00617,-0.085446
Watershed,-0.057171,-0.13911,0.007281,-0.182418
Watershed,-0.121063,-0.056273,0.005901,-0.165629
Watershed,-0.047948,0.0771,0.006573,0.032196
Watershed,-0.027171,0.177319,0.007395,0.153799
Watershed,-0.055117,0.006824,0.006684,-0.042311
Watershed,-0.031025,-0.023785,0.005343,-0.049019
Watershed,0.109971,-0.019367,0.006855,0.095935
Watershed,0.039149,0.024773,0.007244,0.072605
Watershed,-0.02589,-0.104065,0.006476,-0.121609
Watershed,-0.113476,-0.00145,0.007841,-0.10782
Watershed,-0.098843,-0.061022,0.008115,-0.146967
Watershed,-0.050454,-0.163443,0.008567,-0.198846
Watershed,0.063226,-0.021847,0.008072,0.048393
Watershed,-0.076034,-0.052699,0.007521,-0.118143
Watershed,-0.007259,0.024904,0.005064,0.022616
